pitchfork_id,artist,album,score,link,release_year
221,Cocteau Twins,Treasure Hiding: The Fontana Years,8.0,https://pitchfork.com/reviews/albums/cocteau-twins-treasure-hiding-the-fontana-years/,
222,Calvin Johnson,A Wonderful Beast,7.8,https://pitchfork.com/reviews/albums/calvin-johnson-a-wonderful-beast/,2018.0
223,Quavo,QUAVO HUNCHO,5.9,https://pitchfork.com/reviews/albums/quavo-quavo-huncho/,2018.0
224,"Usher, Zaytoven",“A”,6.7,https://pitchfork.com/reviews/albums/usher-zaytoven-a/,2018.0
225,"Elvis Costello, The Imposters",Look Now,8.0,https://pitchfork.com/reviews/albums/elvis-costello-the-imposters-look-now/,2018.0
226,Current 93,The Light Is Leaving Us All,7.2,https://pitchfork.com/reviews/albums/current-93-the-light-is-leaving-us-all/,2018.0
227,Matthew Dear,Bunny,7.5,https://pitchfork.com/reviews/albums/matthew-dear-bunny/,2018.0
228,The Dodos,Certainty Waves,6.4,https://pitchfork.com/reviews/albums/the-dodos-certainty-waves/,2018.0
229,Shy Glizzy,Fully Loaded,7.6,https://pitchfork.com/reviews/albums/shy-glizzy-fully-loaded/,2018.0
230,Yowler,Black Dog in My Path,7.6,https://pitchfork.com/reviews/albums/yowler-black-dog-in-my-path/,2018.0
231,St. Vincent,MassEducation,7.2,https://pitchfork.com/reviews/albums/st-vincent-masseducation/,2018.0
232,Petite Noir,La Maison Noir,7.8,https://pitchfork.com/reviews/albums/petite-noir-la-maison-noir/,2018.0
233,"William Basinski, Lawrence English",Selva Oscura,6.0,https://pitchfork.com/reviews/albums/william-basinski-lawrence-english-selva-oscura/,2018.0
234,Kero Kero Bonito,Time ‘n’ Place,6.5,https://pitchfork.com/reviews/albums/kero-kero-bonito-time-n-place/,2018.0
235,Ella Mai,Ella Mai,6.6,https://pitchfork.com/reviews/albums/ella-mai-ella-mai/,2018.0
236,mewithoutYou,[Untitled],7.5,https://pitchfork.com/reviews/albums/mewithoutyou-untitled/,2018.0
237,Connan Mockasin,Jassbusters,6.7,https://pitchfork.com/reviews/albums/connan-mockasin-jassbusters/,2018.0
238,Colter Wall,Songs of the Plains,7.6,https://pitchfork.com/reviews/albums/colter-wall-songs-of-the-plains/,2018.0
239,The B-52’s,The B-52’s,9.0,https://pitchfork.com/reviews/albums/the-b-52s-the-b-52s/,1979.0
240,Eric Church,Desperate Man,7.6,https://pitchfork.com/reviews/albums/eric-church-desperate-man/,2018.0
241,Puce Mary,The Drought,7.2,https://pitchfork.com/reviews/albums/puce-mary-the-drought/,2018.0
242,GABI,Empty Me,7.0,https://pitchfork.com/reviews/albums/gabi-empty-me/,2018.0
243,Ambrose Akinmusire,Origami Harvest,7.6,https://pitchfork.com/reviews/albums/ambrose-akinmusire-origami-harvest/,2018.0
244,Kurt Vile,Bottle It In,7.0,https://pitchfork.com/reviews/albums/kurt-vile-bottle-it-in/,2018.0
245,Adrianne Lenker,abysskiss,8.0,https://pitchfork.com/reviews/albums/adrianne-lenker-abysskiss/,2018.0
246,Windhand,Eternal Return,7.9,https://pitchfork.com/reviews/albums/windhand-eternal-return/,2018.0
247,David Nance Group,Peaced and Slightly Pulverized,7.7,https://pitchfork.com/reviews/albums/david-nance-group-peaced-and-slightly-pulverized/,2018.0
248,Bikini Kill,The Singles,10.0,https://pitchfork.com/reviews/albums/bikini-kill-the-singles/,1998.0
249,"Lil Baby, Gunna",Drip Harder,7.6,https://pitchfork.com/reviews/albums/lil-baby-gunna-drip-harder/,2018.0
250,Cursive,Vitriola,6.8,https://pitchfork.com/reviews/albums/cursive-vitriola/,2018.0
251,T.I.,Dime Trap,7.4,https://pitchfork.com/reviews/albums/ti-dime-trap/,2018.0
252,Sheck Wes,MUDBOY,8.2,https://pitchfork.com/reviews/albums/sheck-wes-mudboy/,2018.0
253,Swearin’,Fall Into the Sun,7.4,https://pitchfork.com/reviews/albums/swearin-fall-into-the-sun/,2018.0
254,Marie Davidson,Working Class Woman,7.8,https://pitchfork.com/reviews/albums/marie-davidson-working-class-woman/,2018.0
255,Phosphorescent,C’est La Vie,7.6,https://pitchfork.com/reviews/albums/phosphorescent-cest-la-vie/,2018.0
256,"Lady Gaga, Bradley Cooper",A Star is Born Soundtrack,7.4,https://pitchfork.com/reviews/albums/lady-gaga-bradley-cooper-a-star-is-born-soundtrack/,2018.0
257,High on Fire,Electric Messiah,7.8,https://pitchfork.com/reviews/albums/high-on-fire-electric-messiah/,2018.0
258,Bliss Signal ,Bliss Signal,6.9,https://pitchfork.com/reviews/albums/bliss-signal-bliss-signal/,2018.0
259,Nathan Bowles,Plainly Mistaken,7.7,https://pitchfork.com/reviews/albums/nathan-bowles-plainly-mistaken/,2018.0
260,Fucked Up,Dose Your Dreams,7.3,https://pitchfork.com/reviews/albums/fucked-up-dose-your-dreams/,2018.0
261,The Joy Formidable,AAARTH,6.9,https://pitchfork.com/reviews/albums/the-joy-formidable-aaarth/,2018.0
262,Maxwell,Embrya,8.3,https://pitchfork.com/reviews/albums/maxwell-embrya/,1998.0
263,Madeline Kenney,Perfect Shapes,7.2,https://pitchfork.com/reviews/albums/madeline-kenney-perfect-shapes/,2018.0
264,J Dilla,Welcome 2 Detroit,8.5,https://pitchfork.com/reviews/albums/j-dilla-welcome-2-detroit/,2001.0
265,Stereolab,Switched On,7.7,https://pitchfork.com/reviews/albums/stereolab-switched-on-refried-ectoplasm-aluminum-tunes/,2018.0
266,Foodman,Aru Otoko No Densetsu,7.5,https://pitchfork.com/reviews/albums/foodman-aru-otoko-no-densetsu/,2018.0
267,Author & Punisher,Beastland,7.1,https://pitchfork.com/reviews/albums/author-and-publisher-beastland/,2018.0
268,"Ana da Silva, Phew",Island,7.3,https://pitchfork.com/reviews/albums/ana-da-silva-phew-island/,2018.0
269,Cat Power,Wanderer,7.4,https://pitchfork.com/reviews/albums/cat-power-wanderer/,2018.0
270,Tom Petty,An American Treasure,8.3,https://pitchfork.com/reviews/albums/tom-petty-an-american-treasure/,2018.0
271,Marissa Nadler,For My Crimes,7.2,https://pitchfork.com/reviews/albums/marissa-nadler-for-my-crimes/,2018.0
272,Sam Wilkes,WILKES,7.3,https://pitchfork.com/reviews/albums/sam-wilkes-wilkes/,2018.0
273,Logic,Young Sinatra IV,5.5,https://pitchfork.com/reviews/albums/logic-young-sinatra-iv/,2018.0
274,Kevin Gates,Luca Brasi 3,6.9,https://pitchfork.com/reviews/albums/kevin-gates-luca-brasi-3/,2018.0
275,Various Artists,The Rick and Morty Soundtrack,5.2,https://pitchfork.com/reviews/albums/various-artists-the-rick-and-morty-soundtrack/,2018.0
276,Cécile McLorin Salvant,The Window,7.8,https://pitchfork.com/reviews/albums/cecile-mclorin-salvant-the-window/,2018.0
277,SOB X RBE,Gangin II,7.7,https://pitchfork.com/reviews/albums/sob-x-rbe-gangin-ii/,2018.0
278,Fred Thomas,Aftering,7.5,https://pitchfork.com/reviews/albums/fred-thomas-aftering/,2018.0
279,Haruomi Hosono,Hosono House,7.6,https://pitchfork.com/reviews/albums/haruomi-hosono-hosono-house-paraiso-cochin-moon-philharmony-omni-sight-seeing/,1973.0
280,Dean Blunt,Soul on Fire,5.3,https://pitchfork.com/reviews/albums/dean-blunt-soul-on-fire/,2018.0
281,"Kode9, Burial",FABRICLIVE 100,7.4,https://pitchfork.com/reviews/albums/kode9-burial-fabriclive-100/,2018.0
282,Jlin,Autobiography,7.9,https://pitchfork.com/reviews/albums/jlin-autobiography/,2018.0
283,Brocker Way,Wild Wild Country (Original Score),7.1,https://pitchfork.com/reviews/albums/brocker-way-wild-wild-country-original-score/,2018.0
284,Lala Lala ,The Lamb,7.5,https://pitchfork.com/reviews/albums/lala-lala-the-lamb/,2018.0
285,Lil Wayne,Tha Carter V,7.4,https://pitchfork.com/reviews/albums/lil-wayne-tha-carter-v/,2018.0
286,Mount Eerie,(after),8.1,https://pitchfork.com/reviews/albums/mount-eerie-after/,2018.0
287,Viagra Boys,Street Worms,7.4,https://pitchfork.com/reviews/albums/viagra-boys-street-worms/,2018.0
288,Mudhoney,Digital Garbage,7.1,https://pitchfork.com/reviews/albums/mudhoney-digital-garbage/,2018.0
289,Maxwell,Maxwell’s Urban Hang Suite,9.0,https://pitchfork.com/reviews/albums/maxwell-maxwells-urban-hang-suite/,1996.0
290,Pinegrove,Skylight,7.5,https://pitchfork.com/reviews/albums/pinegrove-skylight/,2018.0
291,Joe Strummer,Joe Strummer 001,8.0,https://pitchfork.com/reviews/albums/joe-strummer-joe-strummer-001/,2018.0
292,Lupe Fiasco,Drogas Wave,6.2,https://pitchfork.com/reviews/albums/lupe-fiasco-drogas-wave/,2018.0
293,Father,Awful Swim,7.8,https://pitchfork.com/reviews/albums/father-awful-swim/,2018.0
294,Tim Hecker,Konoyo,8.5,https://pitchfork.com/reviews/albums/tim-hecker-konoyo/,2018.0
295,Mount Kimbie,DJ-Kicks,7.5,https://pitchfork.com/reviews/albums/mount-kimbie-dj-kicks/,2018.0
296,Roc Marciano,Behold a Dark Horse,7.1,https://pitchfork.com/reviews/albums/roc-marciano-behold-a-dark-horse/,2018.0
297,Brandon Coleman,Resistance,6.7,https://pitchfork.com/reviews/albums/brandon-coleman-resistance/,2018.0
298,Metric,Art of Doubt,6.6,https://pitchfork.com/reviews/albums/metric-art-of-doubt/,2018.0
299,Lonnie Holley,MITH,7.9,https://pitchfork.com/reviews/albums/lonnie-holley-mith/,2018.0
300,Ryan Hemsworth,Elsewhere,7.4,https://pitchfork.com/reviews/albums/ryan-hemsworth-elsewhere/,2018.0
301,Mutual Benefit,Thunder Follows the Light,6.4,https://pitchfork.com/reviews/albums/mutual-benefit-thunder-follows-the-light/,2018.0
302,BROCKHAMPTON,iridescence,6.6,https://pitchfork.com/reviews/albums/brockhampton-iridescence/,2018.0
303,Richard Swift,The Hex,8.0,https://pitchfork.com/reviews/albums/richard-swift-the-hex/,2018.0
304,Bhad Bhabie,15,5.5,https://pitchfork.com/reviews/albums/bhad-bhabie-15/,2018.0
305,Richard Reed Parry,Quiet River of Dust Vol. 1,7.7,https://pitchfork.com/reviews/albums/richard-reed-parry-quiet-river-of-dust-vol-1/,2018.0
306,Prince,Piano & a Microphone 1983,8.5,https://pitchfork.com/reviews/albums/prince-piano-and-a-microphone-1983/,2018.0
307,"YBN Nahmir , YBN Cordae, YBN Almighty Jay",YBN: The Mixtape,7.3,https://pitchfork.com/reviews/albums/ybn-nahmir-ybn-cordae-ybn-almighty-ybn-the-mixtape/,2018.0
308,MHD,19,7.5,https://pitchfork.com/reviews/albums/mhd-19/,2018.0
309,Sumac,Love in Shadow,7.8,https://pitchfork.com/reviews/albums/sumac-love-in-shadow/,2018.0
310,The Field,Infinite Moment,8.0,https://pitchfork.com/reviews/albums/the-field-infinite-moment/,2018.0
311,The Beta Band,The Three EPs,8.4,https://pitchfork.com/reviews/albums/the-beta-band-the-three-eps/,2018.0
312,Restorations,LP5000,7.3,https://pitchfork.com/reviews/albums/restorations-lp5000/,2018.0
313,Ash Koosha,Return 0,6.0,https://pitchfork.com/reviews/albums/ash-koosha-return-0/,2018.0
314,De La Soul,3 Feet High and Rising,10.0,https://pitchfork.com/reviews/albums/de-la-soul-3-feet-high-and-rising/,1989.0
315,Joyce Manor,Million Dollars to Kill Me,7.5,https://pitchfork.com/reviews/albums/joyce-manor-million-dollars-to-kill-me/,2018.0
316,Mountain Man,Magic Ship,7.6,https://pitchfork.com/reviews/albums/mountain-man-magic-ship/,2018.0
317,The Chills,Snow Bound,7.5,https://pitchfork.com/reviews/albums/the-chills-snow-bound/,2018.0
318,Richard Thompson,13 Rivers,7.9,https://pitchfork.com/reviews/albums/richard-thompson-13-rivers/,2018.0
319,Christine and the Queens,Chris,7.9,https://pitchfork.com/reviews/albums/christine-and-the-queens-chris/,2018.0
320,6LACK,East Atlanta Love Letter,6.1,https://pitchfork.com/reviews/albums/6lack-east-atlanta-love-letter/,2018.0
321,Bun B,Return of the Trill,7.8,https://pitchfork.com/reviews/albums/bun-b-return-of-the-trill/,2018.0
322,Niagara,Apologia,7.7,https://pitchfork.com/reviews/albums/niagara-apologia/,2018.0
323,Jungle,For Ever,5.0,https://pitchfork.com/reviews/albums/jungle-for-ever/,2018.0
324,Altopalo,frozenthere,7.4,https://pitchfork.com/reviews/albums/altopalo-frozenthere/,2018.0
325,"Dave Rempis, Tomeka Reid, Joshua Abrams",Ithra,7.4,https://pitchfork.com/reviews/albums/dave-rempis-tomeka-reid-joshua-abram-ithra/,2018.0
326,Wayne Shorter,Emanon,7.5,https://pitchfork.com/reviews/albums/wayne-shorter-emanon/,2018.0
327,Noname,Room 25,8.6,https://pitchfork.com/reviews/albums/noname-room-25/,2018.0
328,Emma Louise,Lilac Everything,7.6,https://pitchfork.com/reviews/albums/emma-louise-lilac-everything/,2018.0
329,Shinichi Atobe,Heat,8.0,https://pitchfork.com/reviews/albums/shinichi-atobe-heat/,2018.0
330,The Mountain Goats,Hex of Infinite Binding EP,7.4,https://pitchfork.com/reviews/albums/the-mountain-goats-hex-of-infinite-binding-ep/,2018.0
331,Sandro Perri,In Another Life,8.1,https://pitchfork.com/reviews/albums/sandro-perri-in-another-life/,2018.0
332,Jóhann Jóhannsson,Mandy (Original Motion Picture Soundtrack),7.7,https://pitchfork.com/reviews/albums/johann-johannsson-mandy-original-motion-picture-soundtrack/,2018.0
333,The Goon Sax,We’re Not Talking,7.2,https://pitchfork.com/reviews/albums/the-goon-sax-were-not-talking/,2018.0
334,Bob Moses,Battle Lines,5.6,https://pitchfork.com/reviews/albums/bob-moses-battle-lines/,2018.0
335,Aphex Twin,Collapse EP,8.1,https://pitchfork.com/reviews/albums/aphex-twin-collapse-ep/,2018.0
336,Gazelle Twin,Pastoral,7.7,https://pitchfork.com/reviews/albums/gazelle-twin-pastoral/,2018.0
337,Orbital,Monsters Exist,6.0,https://pitchfork.com/reviews/albums/orbital-monsters-exist/,2018.0
338,Black Belt Eagle Scout,Mother of My Children,7.2,https://pitchfork.com/reviews/albums/black-belt-eagle-scout-mother-of-my-children/,2018.0
339,PJ Harvey,Rid of Me,10.0,https://pitchfork.com/reviews/albums/pj-harvey-rid-of-me/,1993.0
340,Catherine Ribeiro + Alpes,N°2,8.3,https://pitchfork.com/reviews/albums/catherine-ribeiro-alpes-n2ame-deboutpaix/,1970.0
341,Seinabo Sey,I’m a Dream,6.0,https://pitchfork.com/reviews/albums/seinabo-sey-im-a-dream/,2018.0
342,Guerilla Toss,Twisted Crystal,7.3,https://pitchfork.com/reviews/albums/guerilla-toss-twisted-crystal/,2018.0
343,Sarah Davachi,Gave in Rest,7.7,https://pitchfork.com/reviews/albums/sarah-davachi-gave-in-rest/,2018.0
344,Low,Double Negative,8.7,https://pitchfork.com/reviews/albums/low-double-negative/,2018.0
345,Dilly Dally,Heaven,7.8,https://pitchfork.com/reviews/albums/dilly-dally-heaven/,2018.0
346,Bob Seger & The Last Heard,Heavy Music: The Complete Cameo Recordings 1966-1967,8.2,https://pitchfork.com/reviews/albums/bob-seger-and-the-last-heard-heavy-music-the-complete-cameo-recordings-1966-1967/,2018.0
347,Ava Luna,Moon 2,7.7,https://pitchfork.com/reviews/albums/ava-luna-moon-2/,2018.0
348,Octavian ,SPACEMAN,8.0,https://pitchfork.com/reviews/albums/octavian-spaceman/,2018.0
349,Amos Lee,My New Moon,7.0,https://pitchfork.com/reviews/albums/amos-lee-my-new-moon/,2018.0
350,Slowthai ,RUNT EP,7.8,https://pitchfork.com/reviews/albums/slowthai-runt-ep/,2018.0
351,Spiral Deluxe,Voodoo Magic,5.9,https://pitchfork.com/reviews/albums/spiral-deluxe-voodoo-magic/,2018.0
352,The Blaze,Dancehall,5.7,https://pitchfork.com/reviews/albums/the-blaze-dancehall/,2018.0
353,The O’My’s,Tomorrow,6.4,https://pitchfork.com/reviews/albums/the-omys-tomorrow/,2018.0
354,Kilo Kish,Mothe EP,7.7,https://pitchfork.com/reviews/albums/kilo-kish-mothe-ep/,2018.0
355,G Perico,Guess What? EP,6.7,https://pitchfork.com/reviews/albums/g-perico-guess-what-ep/,2018.0
356,Spiritualized,And Nothing Hurt,7.7,https://pitchfork.com/reviews/albums/spiritualized-and-nothing-hurt/,2018.0
357,Paul McCartney,Egypt Station,5.8,https://pitchfork.com/reviews/albums/paul-mccartney-egypt-station/,2018.0
358,Masego,Lady Lady,7.3,https://pitchfork.com/reviews/albums/masego-lady-lady/,2018.0
359,Amnesia Scanner,Another Life,7.5,https://pitchfork.com/reviews/albums/amnesia-scanner-another-life/,2018.0
360,Joey Purp,QUARTERTHING,8.3,https://pitchfork.com/reviews/albums/joey-purp-quarterthing/,2018.0
361,Pig Destroyer,Head Cage,8.1,https://pitchfork.com/reviews/albums/pig-destroyer-head-cage/,2018.0
362,Oliver Coates,Shelley’s on Zenn-La,7.7,https://pitchfork.com/reviews/albums/oliver-coates-shelleys-on-zenn-la/,2018.0
363,Swamp Dogg,"Love, Loss, and Auto-Tune",7.3,https://pitchfork.com/reviews/albums/swamp-dogg-love-loss-and-auto-tune/,2018.0
364,T.I.,Trap Muzik,8.7,https://pitchfork.com/reviews/albums/ti-trap-muzik/,2003.0
365,Led Zeppelin,The Song Remains the Same,7.3,https://pitchfork.com/reviews/albums/led-zeppelin-the-song-remains-the-same/,2018.0
366,Ipek Gorgun,Ecce Homo,7.5,https://pitchfork.com/reviews/albums/ipek-gorgun-ecce-homo/,2018.0
367,Catherine Christer Hennix,Selected Early Keyboard Works,7.2,https://pitchfork.com/reviews/albums/catherine-christer-hennix-selected-early-keyboard-works/,2018.0
368,Thou,Magus,7.8,https://pitchfork.com/reviews/albums/thou-magus/,2018.0
369,Yves Tumor,Safe in the Hands of Love,9.1,https://pitchfork.com/reviews/albums/yves-tumor-safe-in-the-hands-of-love/,2018.0
370,Waxahatchee,Great Thunder EP,7.3,https://pitchfork.com/reviews/albums/waxahatchee-great-thunder-ep/,2018.0
371,Comethazine,Bawskee,2.6,https://pitchfork.com/reviews/albums/comethazine-bawskee/,2018.0
372,Agent Sasco,Hope River,6.5,https://pitchfork.com/reviews/albums/agent-sasco-hope-river/,2018.0
373,Eminem,Kamikaze,5.0,https://pitchfork.com/reviews/albums/eminem-kamikaze/,2018.0
374,Four Tet,"Live at Funkhaus Berlin, 10th May 2018",7.2,https://pitchfork.com/reviews/albums/four-tet-live-at-funkhaus-berlin-10th-may-2018/,2018.0
375,Bruiser Brigade,Reign Supreme,7.4,https://pitchfork.com/reviews/albums/bruiser-brigade-reign-supreme/,2018.0
376,Wilder Maker,Zion,6.6,https://pitchfork.com/reviews/albums/wilder-maker-zion/,2018.0
377,Armand Hammer,Paraffin,8.1,https://pitchfork.com/reviews/albums/armand-hammer-paraffin/,2018.0
378,IDLES,Joy as an Act of Resistance,6.8,https://pitchfork.com/reviews/albums/idles-joy-as-an-act-of-resistance/,2018.0
379,Mogwai,KIN: Original Motion Picture Soundtrack,6.9,https://pitchfork.com/reviews/albums/mogwai-kin-original-motion-picture-soundtrack/,2018.0
380,Szun Waves,New Hymn to Freedom,7.2,https://pitchfork.com/reviews/albums/szun-waves-new-hymn-to-freedom/,2018.0
381,Big Red Machine,Big Red Machine,7.0,https://pitchfork.com/reviews/albums/big-red-machine-big-red-machine/,2018.0
382,JEFF the Brotherhood,Magick Songs,7.5,https://pitchfork.com/reviews/albums/jeff-the-brotherhood-magick-songs/,2018.0
383,Anna Calvi,Hunter,7.8,https://pitchfork.com/reviews/albums/anna-calvi-hunter/,2018.0
384,Mass Gothic,I’ve Tortured You Long Enough,5.1,https://pitchfork.com/reviews/albums/mass-gothic-ive-tortured-you-long-enough/,2018.0
385,"Milton Nascimento, Lô Borges",Clube Da Esquina,9.5,https://pitchfork.com/reviews/albums/milton-nascimento-lo-borges-clube-da-esquina/,1972.0
386,The Band,Music From Big Pink,9.4,https://pitchfork.com/reviews/albums/the-band-music-from-big-pink/,2018.0
387,Various Artists,Studio Barnhus Volym 1,7.7,https://pitchfork.com/reviews/albums/various-artists-studio-barnhus-volym-1/,2018.0
388,Alice in Chains,Rainier Fog,5.7,https://pitchfork.com/reviews/albums/alice-in-chains-rainier-fog/,2018.0
389,George Clanton ,Slide,7.3,https://pitchfork.com/reviews/albums/george-clanton-slide/,2018.0
390,Troye Sivan,Bloom,7.5,https://pitchfork.com/reviews/albums/troye-sivan-bloom/,2018.0
391,Iron & Wine,Weed Garden EP,7.0,https://pitchfork.com/reviews/albums/iron-and-wine-weed-garden-ep/,2018.0
392,"The Outfit, TX",Little World,7.4,https://pitchfork.com/reviews/albums/the-outfit-tx-little-world/,2018.0
393,Terry,I’m Terry,7.3,https://pitchfork.com/reviews/albums/terry-im-terry/,2018.0
394,Jesus Piece,Only Self,7.6,https://pitchfork.com/reviews/albums/jesus-piece-only-self/,2018.0
395,Wild Nothing,Indigo,6.3,https://pitchfork.com/reviews/albums/wild-nothing-indigo/,2018.0
396,White Denim,Performance,6.5,https://pitchfork.com/reviews/albums/white-denim-performance/,2018.0
397,Pat Van Dyke,"Hello, Summer",7.2,https://pitchfork.com/reviews/albums/pat-van-dyke-hello-summer/,2018.0
398,Pink Siifu,ensley,8.0,https://pitchfork.com/reviews/albums/pink-siifu-ensley/,2018.0
399,Nothing,Dance on the Blacktop,7.1,https://pitchfork.com/reviews/albums/nothing-dance-on-the-blacktop/,2018.0
400,Uniform,The Long Walk,7.6,https://pitchfork.com/reviews/albums/uniform-the-long-walk/,2018.0
401,Third Eye Blind,Thanks for Everything,4.0,https://pitchfork.com/reviews/albums/third-eye-blind-thanks-for-everything/,2018.0
402,Devon Welsh,Dream Songs,6.9,https://pitchfork.com/reviews/albums/devon-welsh-dream-songs/,2018.0
403,Bamba Pana,Poaa,7.2,https://pitchfork.com/reviews/albums/bamba-pana-poaa/,2018.0
404,Nef the Pharaoh,The Big Chang Theory,7.3,https://pitchfork.com/reviews/albums/nef-the-pharaoh-the-big-chang-theory/,2018.0
