pitchfork_id,link,artist,album,release_year,score,Unnamed: 6
8093,/reviews/albums/19291-fennesz-becs/,Fennesz,Bécs,2014,7.8,
8094,/reviews/albums/19285-kelis-food/,Kelis,Food,2014,6.3,
8095,/reviews/albums/19306-good-willsmith-the-honeymoon-workbook/,Good Willsmith,The Honeymoon Workbook,2014,7.8,
8096,/reviews/albums/19251-ex-cult-midnight-passenger/,Ex-Cult,Midnight Passenger,2014,7,
8097,/reviews/albums/19247-the-moles-flashbacks-and-dream-sequences-the-story-of-the-moles/,The Moles,Flashbacks and Dream Sequences: The Story of the Moles,2014,8,
8098,/reviews/albums/19289-yuck-southern-skies-ep/,Yuck,Southern Skies EP,2014,5.3,
8099,/reviews/albums/19248-ought-more-than-any-other-day/,Ought,More Than Any Other Day,2014,8.4,
8100,/reviews/albums/19292-jacques-greene-phantom-vibrate-ep/,Jacques Greene,Phantom Vibrate EP,2014,6.8,
8101,/reviews/albums/19246-william-basinski-melancholia/,William Basinski,Melancholia,2014,7.4,
8102,/reviews/albums/19166-olga-bell-krai/,Olga Bell,Край (Krai),2014,8,
8103,/reviews/albums/19286-wye-oak-shriek/,Wye Oak,Shriek,2014,7.2,
8104,/reviews/albums/19280-damon-albarn-everyday-robots/,Damon Albarn,Everyday Robots,2014,7,
8105,/reviews/albums/19275-jesse-boykins-iii-love-apparatus/,Jesse Boykins III,Love Apparatus,2014,6.8,
8106,/reviews/albums/19255-larry-heard-alien-reissue/,Larry Heard,Alien,2014,7.8,
8107,/reviews/albums/19290-gucci-mane-young-thug-young-thugga-mane-la-flare/,Gucci Mane||Young Thug,Young Thugga Mane La Flare,2014,6.9,
8108,/reviews/albums/19283-thee-silver-mt-zion-memorial-orchestra-hang-on-to-each-other-ep/,Thee Silver Mt. Zion Memorial Orchestra,Hang On to Each Other EP,2014,6.4,
8109,/reviews/albums/19282-pixies-catalogue/,Pixies,Come on Pilgrim,1987,8.3,
8110,/reviews/albums/19284-doss-doss-ep/,Doss,Doss EP,2014,7.2,
8111,/reviews/albums/19189-old-wainds-nordraum/,Old Wainds,Nordraum,2014,6,
8112,/reviews/albums/19261-beach-slang-who-would-ever-want-anything-so-broken-ep/,Beach Slang,Who Would Ever Want Anything So Broken? EP,2014,7.4,
8113,/reviews/albums/19238-a-minor-forest-flemish-altruism-inindependence/,A Minor Forest,Flemish Altruism,2014,7.9,
8114,/reviews/albums/19277-thee-oh-sees-drop/,Thee Oh Sees,Drop,2014,7.8,
8115,/reviews/albums/19254-boring-ecstasy-the-bedroom-pop-of-orchid-tapes/,null -index error,Boring Ecstasy: The Bedroom Pop of Orchid Tapes,2014,7.3,
8116,/reviews/albums/19273-heterotic-weird-drift/,Heterotic,Weird Drift,2014,6.8,
8117,/reviews/albums/19236-final-conflict-ashes-to-ashes/,Final Conflict,Ashes to Ashes,2014,7.8,
8118,/reviews/albums/19244-pharoahe-monch-ptsd-post-traumatic-stress-disorder/,Pharoahe Monch,P.T.S.D. (Post Traumatic Stress Disorder),2014,6.6,
8119,/reviews/albums/19245-songs-ohia-journey-on-collected-singles/,Songs: Ohia,Journey On: Collected Singles,2014,8.4,
8120,/reviews/albums/19252-tourist-patterns-ep/,Tourist,Patterns EP,2014,7.5,
8121,/reviews/albums/19228-death-iii/,Death,Death III,2014,6.5,
8122,/reviews/albums/19276-fear-of-men-loom/,Fear of Men,Loom,2014,6.8,
8123,/reviews/albums/19274-david-lynch-the-air-is-on-fire/,David Lynch,The Air Is on Fire,2014,7.8,
8124,/reviews/albums/19221-future-honest/,Future,Honest,2014,8.1,
8125,/reviews/albums/19227-teen-the-way-the-color/,TEEN,The Way and Color,2014,6.6,
8126,/reviews/albums/19162-floor-oblation/,Floor,Oblation,2014,7,
8127,/reviews/albums/19272-kool-ad-word-ok/,Kool A.D.,Word O.K.,2014,6.7,
8128,/reviews/albums/19271-space-project/,null -index error,Space Project,2014,6.5,
8129,/reviews/albums/19183-lcd-soundsystem-the-long-goodbye-lcd-soundsystem-live-at-madison-square-garden/,LCD Soundsystem,The Long Goodbye,2014,8.1,
8130,/reviews/albums/19213-plague-vendor-free-to-eat/,Plague Vendor,Free To Eat,2014,7.1,
8131,/reviews/albums/19216-lockah-yahoo-or-the-highway/,Lockah,Yahoo or the Highway,2014,7.7,
8132,/reviews/albums/19278-sza-z/,SZA,Z,2014,5.9,
8133,/reviews/albums/19192-j-spaceman-kid-millions-live-at-le-poisson-rouge/,J. Spaceman||Kid Millions,Live at Le Poisson Rouge,2014,6.9,
8134,/reviews/albums/19181-life-without-buildings-any-other-city/,Life Without Buildings,Any Other City,2014,8.7,
8135,/reviews/albums/18980-for-against-box-set/,For Against,Boxed Set,2014,7.8,
8136,/reviews/albums/19184-purling-hiss-dizzy-polizzy-purling-hiss/,Purling Hiss,Dizzy Polizzy,2014,7.5,
8137,/reviews/albums/19279-davinci-sweet-valley-ghetto-cuisine/,DaVinci||Sweet Valley,Ghetto Cuisine,2014,7.1,
8138,/reviews/albums/19239-mica-levi-under-the-skin-ost/,Mica Levi,Under the Skin OST,2014,7.3,
8139,/reviews/albums/19156-duck-sauce-quack/,Duck Sauce,Quack,2014,7.5,
8140,/reviews/albums/19211-wyrd-visions-half-eaten-guitar/,Wyrd Visions,Half-Eaten Guitar,2014,7.8,
8141,/reviews/albums/19218-dj-q-ineffable/,DJ Q,Ineffable,2014,7.5,
8142,/reviews/albums/19173-jessica-lea-mayfield-make-my-head-sing/,Jessica Lea Mayfield,Make My Head Sing...,2014,6.9,
8143,/reviews/albums/19201-ratking-so-it-goes/,Ratking,So It Goes,2014,7.5,
8144,/reviews/albums/19182-slint-spiderland-remastered-box-set/,Slint,Spiderland,2014,10,
8145,/reviews/albums/19249-howler-world-of-joy/,Howler,World of Joy,2014,5.9,
8146,/reviews/albums/19190-wallsoram-sound-houses/,WALLS/ORAM,Sound Houses,2014,7,
8147,/reviews/albums/19224-chet-faker-built-on-glass/,Chet Faker,Built on Glass,2014,7.3,
8148,/reviews/albums/19153-bikini-kill-yeah-yeah-yeah-yeah/,Bikini Kill,Yeah Yeah Yeah Yeah,2014,8.6,
8149,/reviews/albums/19214-the-afghan-whigs-do-to-the-beast/,The Afghan Whigs,Do to the Beast,2014,7.6,
8150,/reviews/albums/19191-impetuous-ritual-unholy-congregation-of-hypocritical-ambivalence/,Impetuous Ritual,Unholy Congregation of Hypocritical Ambivalence,2014,7.9,
8151,/reviews/albums/19187-ghetto-ghouls-ghetto-ghouls/,Ghetto Ghouls,Ghetto Ghouls,2014,7.4,
8152,/reviews/albums/19154-amps-for-christ-canyons-cars-and-crows/,Amps for Christ,Canyons Cars and Crows,2014,7.1,
8153,/reviews/albums/19235-the-both-the-both/,The Both,The Both,2014,5.4,
8154,/reviews/albums/19205-woods-with-light-and-with-love/,Woods,With Light and With Love,2014,7.9,
8155,/reviews/albums/19155-triptykon-melana-chasmata/,Triptykon,Melana Chasmata,2014,7.7,
8156,/reviews/albums/18858-deleted-scenes-lithium-burn/,Deleted Scenes,Lithium Burn,2014,6.5,
8157,/reviews/albums/19210-downliners-sekt-silent-ascent/,Downliners Sekt,Silent Ascent,2014,6.4,
8158,/reviews/albums/19209-school-of-language-old-fears/,School of Language,Old Fears,2014,7.4,
8159,/reviews/albums/19250-girl-talk-freeway-broken-ankles-ep/,Girl Talk||Freeway,Broken Ankles EP,2014,7.4,
8160,/reviews/albums/19188-tweens-tweens/,Tweens,Tweens,2014,6.3,
8161,/reviews/albums/19225-golden-retriever-seer/,Golden Retriever,Seer,2014,7.4,
8162,/reviews/albums/19223-cute-heels-spiritual/,Cute Heels,Spiritual,2014,7.2,
8163,/reviews/albums/18970-chuck-inglish-convertibles/,Chuck Inglish,Convertibles,2014,6,
8164,/reviews/albums/19208-ema-the-futures-void/,EMA,The Future's Void,2014,7.4,
8165,/reviews/albums/19197-man-forever-ryonen/,Man Forever||Sō Percussion,Ryonen,2014,6.8,
8166,/reviews/albums/19202-sohn-tremors/,SOHN,Tremors,2014,5,
8167,/reviews/albums/19203-the-skull-defekts-dancing-in-dreams-of-the-known-unknown/,The Skull Defekts,Dances in Dreams of the Known Unknown,2014,6.8,
8168,/reviews/albums/19242-squarepusher-z-machines-music-for-robots/,Squarepusher||Z-Machines,Music for Robots,2014,5.7,
8169,/reviews/albums/19240-mobb-deep-the-infamous-the-infamous-mobb-deep/,Mobb Deep,The Infamous,2014,10,
8170,/reviews/albums/19207-loops-haunt-exits/,Loops Haunt,Exits,2014,6.6,
8171,/reviews/albums/19074-pyrrhon-the-mother-of-virtues/,Pyrrhon,The Mother of Virtues,2014,7.7,
8172,/reviews/albums/19196-fireworks-oh-common-life/,Fireworks,"Oh, Common Life",2014,7.8,
8173,/reviews/albums/19151-off-wasted-years/,OFF!,Wasted Years,2014,6.2,
8174,/reviews/albums/19200-avey-tares-slasher-flicks-enter-the-slasher-house/,Avey Tare’s Slasher Flicks,Enter the Slasher House,2014,7.3,
8175,/reviews/albums/19217-jon-langford-here-be-monsters/,Jon Langford,Here Be Monsters,2014,7,
8176,/reviews/albums/19149-dalhous-visibility-is-a-trap/,Dalhous,Visibility Is a Trap,2014,7.4,
8177,/reviews/albums/19220-young-sick-young-sick/,Young & Sick,Young & Sick,2014,6.3,
8178,/reviews/albums/19150-protomartyr-under-color-of-official-right/,Protomartyr,Under Color of Official Right,2014,8.1,
8179,/reviews/albums/19148-todd-terje-its-album-time/,Todd Terje,It's Album Time,2014,8.7,
8180,/reviews/albums/19206-sage-the-gemini-remember-me/,Sage the Gemini,Remember Me,2014,7.5,
8181,/reviews/albums/19177-white-hinterland-baby/,White Hinterland,Baby,2014,7.2,
8182,/reviews/albums/19152-teebs-e-s-t-a-r-a/,Teebs,E S T A R A,2014,6.7,
8183,/reviews/albums/19186-the-faint-doom-abuse/,The Faint,Doom Abuse,2014,6.1,
8184,/reviews/albums/19215-de-la-soul-smell-the-daisy/,De La Soul,Smell the D.A.I.S.Y.,2014,7.5,
8185,/reviews/albums/19163-nux-vomica-nux-vomica/,Nux Vomica,Nux Vomica,2014,8,
8186,/reviews/albums/19143-s-carey-range-of-light/,S. Carey,Range of Light,2014,7.3,
8187,/reviews/albums/19147-millie-andrea-drop-the-vowels/,Millie & Andrea,Drop the Vowels,2014,7.9,
8188,/reviews/albums/19180-the-body-i-shall-die-here/,The Body,I Shall Die Here,2014,7.8,
8189,/reviews/albums/19199-sisyphus-sisyphus/,Sisyphus,Sisyphus,2014,6.2,
8190,/reviews/albums/19178-architecture-in-helsinki-now-4eva/,Architecture in Helsinki,NOW + 4EVA,2014,5.2,
8191,/reviews/albums/19171-orcas-yearling/,Orcas,Yearling,2014,7,
8192,/reviews/albums/19172-legowelt-crystal-cult-2080/,Legowelt,Crystal Cult 2080,2014,7.7,
8193,/reviews/albums/19175-inventions-inventions/,Inventions,Inventions,2014,7.5,
8194,/reviews/albums/18864-max-richter-memoryhouse/,Max Richter,Memoryhouse,2014,8.7,
8195,/reviews/albums/19025-ausmuteants-amusements/,Ausmuteants,Amusements,2014,7.3,
8196,/reviews/albums/19145-manchester-orchestra-cope/,Manchester Orchestra,Cope,2014,5.6,
8197,/reviews/albums/19195-luke-wyatt-through-force-of-will/,Torn Hawk,Through Force of Will,2014,7.5,
8198,/reviews/albums/19174-pure-x-angel/,Pure X,Angel,2014,7.4,
8199,/reviews/albums/19170-mac-demarco-salad-days/,Mac DeMarco,Salad Days,2014,8.5,
8200,/reviews/albums/19159-gang-wizard-important-picnic/,Gang Wizard,Important Picnic,2014,7.7,
8201,/reviews/albums/19137-bart-davenport-physical-world/,Bart Davenport,Physical World,2014,6.5,
8202,/reviews/albums/19168-small-black-real-people-ep/,Small Black,Real People EP,2014,5.7,
8203,/reviews/albums/19079-miles-davis-miles-at-the-fillmore-miles-davis-1970-the-bootleg-series-vol-3/,Miles Davis,Miles at the Fillmore - Miles Davis 1970: The Bootleg Series Vol. 3,2014,8.8,
8204,/reviews/albums/19075-cloud-nothings-here-and-nowhere-else/,Cloud Nothings,Here and Nowhere Else,2014,8.7,
8205,/reviews/albums/19076-pilgrim-ii-void-worship/,Pilgrim,II: Void Worship,2014,7.4,
8206,/reviews/albums/19169-chimurenga-renaissance-rize-vadzimu-rize/,Chimurenga Renaissance,riZe vadZimu riZe,2014,6.8,
8207,/reviews/albums/19165-2ne1-crush/,2NE1,Crush,2014,7.3,
8208,/reviews/albums/19126-machine-drum-fenris-district-ep/,Machinedrum,Fenris District EP,2014,6.6,
8209,/reviews/albums/19122-the-hold-steady-teeth-dreams/,The Hold Steady,Teeth Dreams,2014,6.4,
8210,/reviews/albums/19136-horseback-piedmont-apocrypha/,Horseback,Piedmont Apocrypha,2014,7.4,
8211,/reviews/albums/19077-brothers-and-sisters-dylans-gospel/,The Brothers & Sisters,Dylan's Gospel,2014,7,
8212,/reviews/albums/19160-the-bad-plus-the-rite-of-spring/,The Bad Plus,The Rite of Spring,2014,6.7,
8213,/reviews/albums/19123-glenn-kotche-adventureland/,Glenn Kotche,Adventureland,2014,7.2,
8214,/reviews/albums/19080-johnny-cash-out-among-the-stars/,Johnny Cash,Out Among the Stars,2014,7.4,
8215,/reviews/albums/19120-twilight-iii-beneath-tridents-tomb/,Twilight,III: Beneath Trident's Tomb,2014,6.9,
8216,/reviews/albums/19167-carla-bozulich-boy/,Carla Bozulich,Boy,2014,7.6,
8217,/reviews/albums/19078-smoke-dza-dreamzoneachieve/,Smoke DZA,Dream.Zone.Achieve,2014,6.2,
8218,/reviews/albums/19125-the-range-panasonic-ep/,The Range,Panasonic EP,2014,7.4,
8219,/reviews/albums/19164-yg-my-krazy-life/,YG,My Krazy Life,2014,8.1,
8220,/reviews/albums/19157-grieves-winter-the-wolves/,Grieves,Winter & the Wolves,2014,4.7,
8221,/reviews/albums/19081-tony-molina-dissed-and-dismissed/,Tony Molina,Dissed and Dismissed,2014,7.5,
8222,/reviews/albums/19135-owls-two/,Owls,Two,2014,7.3,
8223,/reviews/albums/19088-lavender-country-lavender-country/,Lavender Country,Lavender Country,2014,8.6,
8224,/reviews/albums/19124-future-islands-singles/,Future Islands,Singles,2014,8,
8225,/reviews/albums/19104-obnox-louder-space/,Obnox,Louder Space,2014,8,
8226,/reviews/albums/19142-dutch-e-germ-inrakdust/,Dutch E Germ,IN.RAK.DUST,2014,7.6,
8227,/reviews/albums/19158-pan-sonic-oksastus/,Pan Sonic,Oksastus,2014,7.1,
8228,/reviews/albums/19109-kevin-gates-by-any-means/,Kevin Gates,By Any Means,2014,7.5,
8229,/reviews/albums/19121-liars-mess/,Liars,Mess,2014,6.9,
8230,/reviews/albums/19089-jon-porras-light-divide/,Jon Porras,Light Divide,2014,7.6,
8231,/reviews/albums/19087-tokyo-police-club-forcefield/,Tokyo Police Club,Forcefield,2014,6.4,
8232,/reviews/albums/19141-jonny-greenwood-bryce-dessner-st-carolyn-by-the-sea-suite-from-there-will-be-blood/,Jonny Greenwood||Bryce Dessner,St. Carolyn by the Sea / Suite From There Will Be Blood,2014,7.8,
8233,/reviews/albums/19118-evian-christ-waterfall-ep/,Evian Christ,Waterfall EP,2014,7.3,
8234,/reviews/albums/19139-skrillex-recess/,Skrillex,Recess,2014,5.7,
8235,/reviews/albums/19127-vertical-scratchers-daughter-of-everything/,Vertical Scratchers,Daughter of Everything,2014,7.2,
8236,/reviews/albums/19138-offenders-we-must-rebeli-hate-myselfendless-struggle/,Offenders,Endless Struggle,2014,8.2,
8237,/reviews/albums/18924-current-93-i-am-the-last-of-all-the-field-that-fell-a-channel/,Current 93,I Am the Last of All the Field That Fell: A Channel,2014,5.1,
8238,/reviews/albums/19140-catch-the-throne-the-mixtape/,null -index error,Catch the Throne: The Mixtape,2014,4,
8239,/reviews/albums/19099-the-black-lips-underneath-the-rainbow/,Black Lips,Underneath the Rainbow,2014,6.3,
8240,/reviews/albums/19134-lyla-foy-mirrors-the-sky/,Lyla Foy,Mirrors the Sky,2014,7.3,
8241,/reviews/albums/19129-vermont-vermont/,Vermont,Vermont,2014,6.4,
8242,/reviews/albums/19115-woo-when-the-past-arrives/,Woo,When the Past Arrives,2014,7.7,
8243,/reviews/albums/19119-the-coathangers-suck-my-shirt/,The Coathangers,Suck My Shirt,2014,7.2,
8244,/reviews/albums/19114-kevin-drew-darlings/,Kevin Drew,Darlings,2014,7.6,
8245,/reviews/albums/19070-psalm-zero-the-drain/,Psalm Zero,The Drain,2014,7.7,
8246,/reviews/albums/19117-beth-israel-dental-denial/,Beth Israel,Dental Denial,2014,7.1,
8247,/reviews/albums/19110-tycho-awake/,Tycho,Awake,2014,7,
8248,/reviews/albums/19133-kid-cudi-satellite-flight-the-journey-to-mother-moon/,Kid Cudi,Satellite Flight: The Journey to Mother Moon,2014,6,
8249,/reviews/albums/19094-the-war-on-drugs-lost-in-the-dream/,The War on Drugs,Lost in the Dream,2014,8.8,
8250,/reviews/albums/19116-bo-anders-persson-love-is-here-to-stay/,Bo Anders Persson,Love Is Here To Stay,2014,7.6,
8251,/reviews/albums/19113-nocando-jimmy-the-burnout/,Nocando,Jimmy the Burnout,2014,7.7,
8252,/reviews/albums/19112-shit-robot-we-got-a-love/,Shit Robot,We Got a Love,2014,6.4,
8253,/reviews/albums/19111-le1f-hey-ep/,Le1f,Hey EP,2014,7.6,
8254,/reviews/albums/19086-perfect-pussy-say-yes-to-love/,Perfect Pussy,Say Yes to Love,2014,8.6,
8255,/reviews/albums/19105-ringworm-hammer-of-the-witch/,Ringworm,Hammer of the Witch,2014,7,
8256,/reviews/albums/19128-the-unsemble-the-unsemble/,The Unsemble,The Unsemble,2014,6.6,
8257,/reviews/albums/19102-move-d-fabric-74/,Move D,Fabric 74,2014,8,
8258,/reviews/albums/19131-curreny-the-drive-in-theatre/,Curren$y,The Drive In Theatre,2014,7.6,
8259,/reviews/albums/19103-trust-joyland/,Trust,Joyland,2014,6.8,
8260,/reviews/albums/19132-posse-soft-opening/,Posse,Soft Opening,2014,7.9,
8261,/reviews/albums/19095-donato-dozzy-nuel-voices-from-the-lake-the-aquaplano-sessions-velo-di-maya-ep/,Donato Dozzy||Nuel||Voices From the Lake,The Aquaplano Sessions,2014,8,
8262,/reviews/albums/19108-elbow-the-take-off-and-landing-of-everything/,Elbow,The Take Off and Landing of Everything,2014,6.2,
8263,/reviews/albums/19090-unwound-rat-conspiracy/,Unwound,Rat Conspiracy,2014,9.1,
8264,/reviews/albums/18930-freddie-gibbs-and-madlib-pinata/,Madlib||Freddie Gibbs,Piñata,2014,8,
8265,/reviews/albums/19085-dodsferd-the-parasitic-survival-of-the-human-race/,Dodsferd,The Parasitic Survival of the Human Race,2014,5.8,
8266,/reviews/albums/19084-benedek-untitled-ep/,Benedek,Untitled EP,2014,7.6,
8267,/reviews/albums/19063-peter-walker-bob-frank-second-poem-to-karmela-or-gypsies-are-important-bob-frank/,Peter Walker||Bob Frank,"“Second Poem To Karmela"" Or Gypsies Are Important",2014,8.3,
8268,/reviews/albums/19072-young-money-rise-of-an-empire/,null -index error,Young Money: Rise Of An Empire,2014,4.9,
8269,/reviews/albums/19098-dean-wareham-dean-wareham/,Dean Wareham,Dean Wareham,2014,7.5,
8270,/reviews/albums/19000-tensnake-glow/,Tensnake,Glow,2014,5.7,
8271,/reviews/albums/18962-thou-heathen/,Thou,Heathen,2014,8.4,
8272,/reviews/albums/19001-hauschka-abandoned-city/,Hauschka,Abandoned City,2014,6.5,
8273,/reviews/albums/19107-sun-araw-belomancie/,Sun Araw,Belomancie,2014,7.7,
8274,/reviews/albums/19130-frankie-cosmos-zentropy/,Frankie Cosmos,Zentropy,2014,8,
8275,/reviews/albums/18859-cynic-kindly-bent-to-free-us/,Cynic,Kindly Bent to Free Us,2014,4,
8276,/reviews/albums/19091-axxaabraxas-axxaabraxas/,Axxa/Abraxas,Axxa/Abraxas,2014,6.7,
8277,/reviews/albums/19073-d-charles-speer-and-the-helix-doubled-exposure/,D. Charles Speer and the Helix,Doubled Exposure,2014,6.6,
8278,/reviews/albums/18987-eagulls-eagulls/,Eagulls,Eagulls,2014,7.4,
8279,/reviews/albums/19101-metronomy-love-letters/,Metronomy,Love Letters,2014,5.2,
8280,/reviews/albums/19052-laibach-spectre/,Laibach,Spectre,2014,4.9,
8281,/reviews/albums/19062-eternal-summers-the-drop-beneath/,Eternal Summers,The Drop Beneath,2014,7.8,
8282,/reviews/albums/19066-linda-perhacs-the-soul-of-all-natural-things/,Linda Perhacs,The Soul of All Natural Things,2014,6.8,
8283,/reviews/albums/19050-m-no-mythologies-to-follow/,MØ,No Mythologies to Follow,2014,7.1,
8284,/reviews/albums/19100-pharrell-g-i-r-l/,Pharrell,G I R L,2014,6.2,
8285,/reviews/albums/18881-lakutis-three-seashells/,Lakutis,Three Seashells,2013,6.7,
8286,/reviews/albums/19068-eadonmm-aqonis/,Eadonmm,Aqonis,2014,7.5,
8287,/reviews/albums/19069-tunde-olaniran-yung-archetype-ep/,Tunde Olaniran,Yung Archetype EP,2014,7.3,
8288,/reviews/albums/19071-nothing-guilty-of-everything/,Nothing,Guilty of Everything,2014,6.9,
8289,/reviews/albums/19097-rick-ross-mastermind/,Rick Ross,Mastermind,2014,5.8,
8290,/reviews/albums/19083-whomadewho-dreams/,WhoMadeWho,Dreams,2014,5.8,
8291,/reviews/albums/19042-empty-flowers-the-air-you-found/,Empty Flowers,The Air You Found,2014,7.4,
8292,/reviews/albums/18978-perc-the-power-and-the-glory/,Perc,The Power and the Glory,2014,7.6,
8293,/reviews/albums/18972-drive-by-truckers-english-oceans/,Drive-By Truckers,English Oceans,2014,6.7,
8294,/reviews/albums/19096-warfaring-strangers-darkscorch-canticles/,null -index error,Warfaring Strangers: Darkscorch Canticles,2014,7.6,
8295,/reviews/albums/19082-obey-city-seiho-shochu-sounds/,Obey City||Seiho,Shochu Sounds,2014,6.8,
8296,/reviews/albums/19012-tomas-barfod-pulsing-ep/,Tomas Barfod,Pulsing EP,2014,6.9,
8297,/reviews/albums/19035-patten-estoile-naiant/,patten,Estoile Naiant,2014,6,
8298,/reviews/albums/19067-thug-entrancer-death-after-life/,Thug Entrancer,Death After Life,2014,7.6,
8299,/reviews/albums/18971-the-men-tomorrows-hits/,The Men,Tomorrow's Hits,2014,7.2,
8300,/reviews/albums/19053-death-vessel-island-intervals/,Death Vessel,Island Intervals,2014,7.5,
8301,/reviews/albums/19019-soul-jazz-presents-studio-one-rocksteady/,null -index error,Soul Jazz Presents: Studio One Rocksteady,2014,8.1,
8302,/reviews/albums/19065-nguzunguzu-the-perfect-lullaby-vol-2/,Nguzunguzu,The Perfect Lullaby Vol. 2,2014,7.8,
8303,/reviews/albums/19047-major-lazer-apocalypse-soon-ep/,Major Lazer,Apocalypse Soon EP,2014,5.8,
